242,Cosmopolitan Justice and Equalizing Opportunities,Philosophy/Rights and Justice/Distributive Justice/Equality and Welfare           ,,
243,The Ethics of Intervention in Self-Determination Struggles,Philosophy/Rights and Justice/Human Rights/Global Justice           ,,
244,The International Significance of Human Rights,Philosophy/Rights and Justice/Human Rights/Global Justice           ,,
245,The Bounds of Nationalism,Philosophy/Rights and Justice/Human Rights/Global Justice           /           /Political Science/Political Theory and Philosophy/Concepts/Nationalism,,
246,The Legitimacy of the International Legal System,"Philosophy/Rights and Justice/International Justice/Law           /           /Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Rule of Law",,
247,A Philosophy of International Law,Philosophy/Rights and Justice/International Justice/Law           ,,
248,The Philosophical Foundations of International Sentencing,Philosophy/Rights and Justice/International Justice/Law           ,,
249,The Politics of Genocide,Philosophy/Rights and Justice/International Justice/Law           /           /Political Science/Political Theory and Philosophy/Ethics,,
250,Protection and Promotion of Languages,"Sociology/Culture and Society/Ethnicity, Language, and Culture           ",,
251,Theories of International Justice,Philosophy/Rights and Justice/International Justice/Global Issues           ,,
252,Justice Beyond Borders,"Philosophy/Rights and Justice/International Justice/Global Issues           /           /Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy",,
253,Towards a Critical Theory of Transnational Justice,Philosophy/Rights and Justice/International Justice/Global Issues           /           /Political Science/Political Theory and Philosophy/Ethics,,
254,Women as Aliens: A Feminists Critique of the Public Private Distinction in International Human Rights Law,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues",,
255,Those Who Die for Life Cannot be Called Dead: Women and Human Rights Protest in Latin America,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           ,,
256,Women are Human: Gender-Based Persecution is a Human Rights Violation Against Women,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender",,
257,Economic Rights and Social Justice: A Feminist Analysis of Some International Human Rights Conventions,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           ,,
258,Women's International Human Rights Law: The Way Forward,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues",,
259,Language Acquisition|| Ethnicity and Social Integration among Former Soviet Immigrants of the 1990s in Israel,"Sociology/Culture and Society/Ethnicity, Language, and Culture           ",,
260,The Gains from Self-Ownership and the Expansion of Women's Rights,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           ,,
261,Feminist Challenges and Legal Responses,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender",,
262,Gendering Global Governance,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Debates           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender",,
263,Women's Rights|| International Norms and Domestic Violence: Asian Perspectives,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
264,The Rights of Women and International Law in the Muslim Context,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
265,The Needs of Refugee Women: A Human Rights Perspective,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Human Rights",,
266,Female Subjects of Public International Law: Human Rights and the Exotic Other Female,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
267,Addressing Gender-Based Violence in an International Context,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
268,Islamic Law and the International Protection of Women's Rights: The Effect of Shari'a in Nigeria,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
269,Women and Cultural Universals,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues",,
270,Multicultural Jurisdictions: Cultural Differences and Women's Rights,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
271,Irreligious Police: Women's Rights in Saudi Arabia,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           ,,
272,The Global Campaign for Women's Human Rights: Where Next After Vienna?,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
273,Establishing State Responsibility for Private Acts of Violence Against Women under the American Convention on Human Rights,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues",,
274,Toward a Feminist Theory of Human Rights: Straddling the Fence Between Western Imperialism and Uncritical Absolutism,"Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender",,
275,Rape as a Weapon of War: Women's Human Rights During the Dissolution of Yugoslavia,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
276,Rape|| Genocide and Women's Human Rights,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
277,Feminism|| Women's Human Rights and Cultural Differences,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
278,The Personal is Political or Why Women's Rights are Indeed Human Rights: An African Perspective on International Feminism,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
279,The Shame of it: Gender-Based Terrorism in the Former Yugoslavia and the Failure of International Human Rights Law to Comprehend the Injuries,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
280,Gender and 'Postmodern War',Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
281,Nurturing Rights: An Essay on Women|| Peace|| and International Human Rights,Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           ,,
282,The Significance of Animal Consciousness,Philosophy/The Environment/Environmental Ethics           ,,
283,Hazardous Industrial Wastes and Poor Nations,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
284,Transnational Pharmaceutical Corporations and Neo-liberal Business Ethics in India,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
285,The Politics of Design and Development in the Postmodern Downtown,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
286,The Public Policy of Antitrust and Strategy: An Overview,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
287,Integrating Public Policy and Public Affairs in a Pharmaceutical Marketing Program: The AIDS Pandemic,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
288,Taiwan's Semiconductor Industry: What the State Did and Did Not,Political Science/Public Policy/Economic Issues/Business and Industrial Relations           ,,
289,Policies and Institutions,Political Science/Public Policy/Resource Use and Environment           ,,
290,Property vs. Control: The State and Forest Management in the Indian Himalaya,Political Science/Public Policy/Resource Use and Environment           ,,
291,A Dirty Dilemma: The Hazardous Waste Trade,Political Science/Public Policy/Resource Use and Environment           ,,
292,Urban Water Management in Developing Arid Countries,Political Science/Public Policy/Resource Use and Environment           ,,
293,Biodiversity Hotspots and Major Tropical Wilderness Areas: Approaches to Setting Conservation Priorities,Political Science/Public Policy/Resource Use and Environment           ,,
294,Language|| Culture|| and National Identity,"Sociology/Culture and Society/Ethnicity, Language, and Culture           ",,
295,Does the NPM Work in Less Developed Countries? The Case of the Urban Water Supply Sector,Political Science/Public Policy/Resource Use and Environment           ,,
296,Forging New Directions in Science and Environmental Politics and Policy: How Can Co-operation|| Deliberation and Decision be Brought Together?,Political Science/Public Policy/Resource Use and Environment           ,,
297,Footprints for Sustainability: The Next Steps,Political Science/Public Policy/Resource Use and Environment           ,,
298,Economic Theory and Social Problems: Long-Range Planning,Political Science/Public Policy/Resource Use and Environment           /           /Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Moral/ Ethical/ Values Approach,,
299,The Consistency of Inconsistency: Tracing Ontario's Opposition to the North American Free Trade Agreement,"Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           ",,
